#Selection names: Medulla
#Areas (µm^2): 2972374.0
Selection,X,Y,Class,Color
Medulla,7376.339451776934,5179.741373586908,Unclassified,#c2c2c2
Medulla,7335.064500461695,5147.78657256866,Unclassified,#c2c2c2
Medulla,7260.503298085781,5141.1293223565235,Unclassified,#c2c2c2
Medulla,7189.936445837148,5115.831771550409,Unclassified,#c2c2c2
Medulla,7103.392193079391,5075.888270277597,Unclassified,#c2c2c2
Medulla,7056.791441594443,5037.276219047214,Unclassified,#c2c2c2
Medulla,7035.488240915612,5037.276219047214,Unclassified,#c2c2c2
Medulla,6909.000486885041,4981.355317265277,Unclassified,#c2c2c2
Medulla,6854.411035145531,4965.377916756153,Unclassified,#c2c2c2
Medulla,6783.844182896898,4970.703716925861,Unclassified,#c2c2c2
Medulla,6731.917631242244,4949.4005162470285,Unclassified,#c2c2c2
Medulla,6683.98542971487,4917.44571522878,Unclassified,#c2c2c2
Medulla,6660.019328951183,4918.777165271206,Unclassified,#c2c2c2
Medulla,6642.710478399632,4904.131214804509,Unclassified,#c2c2c2
Medulla,6654.693528781476,4878.833663998395,Unclassified,#c2c2c2
Medulla,6633.390328102643,4858.8619133619895,Unclassified,#c2c2c2
Medulla,6589.4524767025505,4869.513513701406,Unclassified,#c2c2c2
Medulla,6560.160575769155,4841.553062810438,Unclassified,#c2c2c2
Medulla,6534.863024963042,4800.2781114951995,Unclassified,#c2c2c2
Medulla,6481.605023265961,4794.952311325493,Unclassified,#c2c2c2
Medulla,6415.03252114461,4764.32896034967,Unclassified,#c2c2c2
Medulla,6345.797118938399,4727.048359161712,Unclassified,#c2c2c2
Medulla,6313.842317920151,4668.464557294922,Unclassified,#c2c2c2
Medulla,6249.932715883652,4644.498456531235,Unclassified,#c2c2c2
Medulla,6199.337614271425,4641.835556446381,Unclassified,#c2c2c2
Medulla,6186.023113847155,4628.52105602211,Unclassified,#c2c2c2
Medulla,6170.04571333803,4596.566255003863,Unclassified,#c2c2c2
Medulla,6083.501460580273,4519.342152543093,Unclassified,#c2c2c2
Medulla,6006.277358119504,4498.0389518642605,Unclassified,#c2c2c2
Medulla,5898.429904682913,4464.752700803584,Unclassified,#c2c2c2
Medulla,5833.188852603989,4478.0672012278565,Unclassified,#c2c2c2
Medulla,5778.756164552165,4441.323402537027,Unclassified,#c2c2c2
Medulla,5700.043848361283,4440.786600039899,Unclassified,#c2c2c2
Medulla,5681.403547767305,4403.50599885194,Unclassified,#c2c2c2
Medulla,5661.431797130899,4412.826149148929,Unclassified,#c2c2c2
Medulla,5632.139896197505,4388.860048385242,Unclassified,#c2c2c2
Medulla,5589.5334948398395,4383.534248215536,Unclassified,#c2c2c2
Medulla,5594.859295009548,4358.236697409421,Unclassified,#c2c2c2
Medulla,5513.640842421498,4335.602046688161,Unclassified,#c2c2c2
Medulla,5449.731240384999,4338.264946773015,Unclassified,#c2c2c2
Medulla,5424.433689578886,4298.321445500204,Unclassified,#c2c2c2
Medulla,5400.467588815199,4271.692444651663,Unclassified,#c2c2c2
Medulla,5372.507137924231,4273.02389469409,Unclassified,#c2c2c2
Medulla,5345.87813707569,4254.383594100112,Unclassified,#c2c2c2
Medulla,5347.209587118117,4223.760243124289,Unclassified,#c2c2c2
Medulla,5300.608835633171,4209.114292657592,Unclassified,#c2c2c2
Medulla,5279.3056349543385,4182.485291809051,Unclassified,#c2c2c2
Medulla,5242.025033766381,4173.165141512061,Unclassified,#c2c2c2
Medulla,5240.693583723954,4142.54179053624,Unclassified,#c2c2c2
Medulla,5194.092832239007,4130.558740154396,Unclassified,#c2c2c2
Medulla,5199.99039760758,4100.669973595697,Unclassified,#c2c2c2
Medulla,5110.211479566104,4012.059686378389,Unclassified,#c2c2c2
Medulla,5019.672876681066,3917.526733366069,Unclassified,#c2c2c2
Medulla,4921.145573541464,3808.3478298870514,Unclassified,#c2c2c2
Medulla,4817.292470232154,3757.7527282748247,Unclassified,#c2c2c2
Medulla,4748.057068025947,3727.129377299001,Unclassified,#c2c2c2
Medulla,4662.844265310618,3687.1858760261894,Unclassified,#c2c2c2
Medulla,4574.968562510433,3656.562525050367,Unclassified,#c2c2c2
Medulla,4517.71621068607,3625.939174074546,Unclassified,#c2c2c2
Medulla,4463.1267589465615,3617.950473819983,Unclassified,#c2c2c2
Medulla,4440.492108225303,3604.6359733957106,Unclassified,#c2c2c2
Medulla,4371.256706019098,3587.327122844159,Unclassified,#c2c2c2
Medulla,4258.0834524127995,3551.3779716986287,Unclassified,#c2c2c2
Medulla,4215.477051055133,3522.0860707652337,Unclassified,#c2c2c2
Medulla,4083.6634968548565,3470.159519110579,Unclassified,#c2c2c2
Medulla,3981.1418435879714,3416.9015174134997,Unclassified,#c2c2c2
Medulla,3962.501542993993,3384.94671639525,Unclassified,#c2c2c2
Medulla,3929.215291933317,3391.603966607386,Unclassified,#c2c2c2
Medulla,3891.9346907453596,3358.3177155467106,Unclassified,#c2c2c2
Medulla,3825.362188624007,3334.351614783023,Unclassified,#c2c2c2
Medulla,3765.4469367147904,3295.7395635526386,Unclassified,#c2c2c2
Medulla,3705.531684805576,3287.7508632980735,Unclassified,#c2c2c2
Medulla,3670.9139837024727,3277.0992629586567,Unclassified,#c2c2c2
Medulla,3613.6616318781103,3249.1388120676893,Unclassified,#c2c2c2
Medulla,3461.876327041425,3190.555010200903,Unclassified,#c2c2c2
Medulla,3385.9836746230835,3167.9203594796422,Unclassified,#c2c2c2
Medulla,3283.9464522473177,3145.23933248597,Unclassified,#c2c2c2
Medulla,3131.8239088140936,3114.814823799326,Unclassified,#c2c2c2
Medulla,3030.486513295062,3050.7527557460626,Unclassified,#c2c2c2
Medulla,2995.8688121919586,3077.3817565946033,Unclassified,#c2c2c2
Medulla,2922.6390598584717,3069.3930563400413,Unclassified,#c2c2c2
Medulla,2881.3641085432323,3037.4382553217924,Unclassified,#c2c2c2
Medulla,2813.4601563794567,2982.8488035822807,Unclassified,#c2c2c2
Medulla,2713.601403197428,2954.888352691313,Unclassified,#c2c2c2
Medulla,2595.1023494214182,2920.2706515882123,Unclassified,#c2c2c2
Medulla,2540.512897681913,2898.967450909377,Unclassified,#c2c2c2
Medulla,2491.249246112112,2863.0182997638462,Unclassified,#c2c2c2
Medulla,2463.2887952211445,2856.3610495517114,Unclassified,#c2c2c2
Medulla,2383.4017926755214,2795.114347600067,Unclassified,#c2c2c2
Medulla,2316.8292905541693,2739.1934458181317,Unclassified,#c2c2c2
Medulla,2306.177690214753,2707.2386447998824,Unclassified,#c2c2c2
Medulla,2252.919688517671,2668.6265935694983,Unclassified,#c2c2c2
Medulla,2244.9309882631087,2645.9919428482385,Unclassified,#c2c2c2
Medulla,2219.633437456995,2639.3346926361032,Unclassified,#c2c2c2
Medulla,2195.6673366933087,2614.0371418299897,Unclassified,#c2c2c2
Medulla,2163.7125356750594,2606.048441575427,Unclassified,#c2c2c2
Medulla,2078.499732959726,2576.756540642036,Unclassified,#c2c2c2
Medulla,1982.635329904979,2531.487239199516,Unclassified,#c2c2c2
Medulla,1782.9178235409217,2397.010784914384,Unclassified,#c2c2c2
Medulla,1653.1927866431715,2439.3907309558176,Unclassified,#c2c2c2
Medulla,1515.2963650130857,2403.66803512652,Unclassified,#c2c2c2
Medulla,1418.1005119159113,2338.4269830475946,Unclassified,#c2c2c2
Medulla,1348.9476997767267,2171.655054513347,Unclassified,#c2c2c2
Medulla,1257.6741737167936,2104.7211354027286,Unclassified,#c2c2c2
Medulla,1148.145942444873,2031.7023145547817,Unclassified,#c2c2c2
Medulla,1017.3340491453725,1803.184065991923,Unclassified,#c2c2c2
Medulla,685.6934104078761,1812.6458520109413,Unclassified,#c2c2c2
Medulla,570.0802773986276,1721.3723259510077,Unclassified,#c2c2c2
Medulla,497.06145655068053,1599.67429120443,Unclassified,#c2c2c2
Medulla,460.55204612670775,1453.6366495085365,Unclassified,#c2c2c2
Medulla,472.72184960136434,1331.9386147619587,Unclassified,#c2c2c2
Medulla,582.2500808732857,1179.8160713287366,Unclassified,#c2c2c2
Medulla,813.6221926540375,1148.110645117814,Unclassified,#c2c2c2
Medulla,918.8067460057737,1134.7961446935437,Unclassified,#c2c2c2
Medulla,980.0534479574177,1177.4025460512091,Unclassified,#c2c2c2
